timestamp,solar.radiation,precipitation,lightning acvitivy,lightning distance,wind.dir,wind.speed,gust.speed,air.temperature,relative.humid,atmospheric.pressure,soil.moisture,soil.temp
6/29/2018 17:30,515,0,0,0,44,0.25,0.67,28.6,0.49,96.18,0.172234597,21.4
6/29/2018 18:00,274,0,0,0,38,0.18,0.56,27.6,0.49,96.19,0.17021223,20.51
6/29/2018 18:30,59,0,0,0,356,0.14,0.42,25.9,0.53,96.21,0.169400861,19.44
6/29/2018 19:00,53,0,0,0,325,0.12,0.45,24.4,0.58,96.18,0.168994657,19.03
6/29/2018 19:30,47,0,0,0,338,0.13,0.42,23.3,0.61,96.16,0.168588106,18.74
6/29/2018 20:00,40,0,0,0,305,0.1,0.33,22.6,0.64,96.19,0.1683847,18.48
6/29/2018 20:30,18,0,0,0,302,0.16,0.3,21.8,0.65,96.2,0.168181208,18.09
6/29/2018 21:00,3,0,0,0,319,0.18,0.35,21,0.66,96.2,0.167977628,17.56
6/29/2018 21:30,0,0,0,0,317,0.23,0.34,19.9,0.71,96.25,0.167773962,17.13
6/29/2018 22:00,0,0,0,0,307,0.29,0.54,19.2,0.74,96.27,0.167773962,16.83
6/29/2018 22:30,0,0,0,0,304,0.31,0.57,19.2,0.74,96.32,0.167773962,16.6
6/29/2018 23:00,0,0,0,0,304,0.3,0.51,19.2,0.74,96.32,0.167773962,16.48
6/29/2018 23:30,0,0,0,0,312,0.32,1.03,18.5,0.77,96.29,0.167773962,16.31
6/30/2018 0:00,0,0,0,0,298,0.25,0.49,18.3,0.79,96.27,0.167977628,16.28
6/30/2018 0:30,0,0,0,0,309,0.31,0.77,18.1,0.79,96.3,0.167977628,16.15
6/30/2018 1:00,0,0,0,0,309,0.27,0.53,18.3,0.78,96.34,0.167977628,16.09
6/30/2018 1:30,0,0,0,0,303,0.26,0.48,18.6,0.74,96.38,0.167977628,15.97
6/30/2018 2:00,0,0,0,0,292,0.26,0.57,17.7,0.77,96.35,0.167977628,15.81
6/30/2018 2:30,0,0,0,0,283,0.24,0.62,17.2,0.78,96.34,0.168181208,15.64
6/30/2018 3:00,0,0,0,0,290,0.24,0.57,17.2,0.78,96.36,0.168181208,15.59
6/30/2018 3:30,0,0,0,0,236,0.16,0.42,17.3,0.75,96.35,0.168181208,15.5
6/30/2018 4:00,0,0,0,0,254,0.16,0.43,17.2,0.75,96.33,0.168181208,15.37
6/30/2018 4:30,0,0,0,0,275,0.2,0.48,16.6,0.78,96.35,0.1683847,15.27
6/30/2018 5:00,0,0,0,0,282,0.26,0.57,16.5,0.78,96.37,0.168181208,15.17
6/30/2018 5:30,0,0,0,0,297,0.22,0.56,16.1,0.81,96.42,0.168181208,15.1
6/30/2018 6:00,4,0,0,0,294,0.23,0.54,15.9,0.82,96.42,0.168181208,15.08
6/30/2018 6:30,14,0,0,0,260,0.14,0.43,17.1,0.8,96.42,0.1683847,15.17
6/30/2018 7:00,30,0,0,0,110,0.14,0.38,18,0.8,96.49,0.168588106,15.61
6/30/2018 7:30,44,0,0,0,132,0.18,0.68,18.5,0.84,96.52,0.168588106,16.14
6/30/2018 8:00,50,0,0,0,71,0.28,1.47,20,0.79,96.33,0.168994657,16.56
6/30/2018 8:30,61,0,0,0,140,0.28,0.64,20.7,0.79,96.25,0.168994657,16.93
6/30/2018 9:00,102,0,0,0,90,0.4,1.7,21.6,0.8,96.16,0.168791424,17.23
6/30/2018 9:30,224,0,0,0,52,0.49,1.8,24,0.74,96.19,0.168588106,17.97
6/30/2018 10:00,595,0,0,0,64,0.56,2.49,25.8,0.72,96.16,0.167977628,18.87
6/30/2018 10:30,678,0,0,0,33,0.77,2.93,27.3,0.66,96.14,0.166754329,19.94
6/30/2018 11:00,748,0,0,0,71,0.72,2.51,28.4,0.64,96.18,0.164503476,20.63
6/30/2018 11:30,756,0,0,0,42,0.49,2.4,29.9,0.62,96.25,0.162448083,21.29
6/30/2018 12:00,827,0,0,0,53,0.67,4.22,29.9,0.58,96.27,0.160383938,22.06
6/30/2018 12:30,849,0,0,0,70,0.53,1.95,30.5,0.57,96.29,0.157895373,22.09
6/30/2018 13:00,911,0,0,0,63,0.57,2.29,31.3,0.53,96.29,0.156229285,22.71
6/30/2018 13:30,919,0,0,0,46,0.59,2.03,31.7,0.5,96.3,0.153929184,23.06
6/30/2018 14:00,919,0,0,0,65,0.56,1.95,32.2,0.48,96.28,0.151828882,23.16
6/30/2018 14:30,900,0,0,0,72,0.69,3.05,32.1,0.45,96.29,0.150142246,23.09
6/30/2018 15:00,872,0,0,0,64,0.55,2.32,32.6,0.45,96.29,0.148661764,23.37
6/30/2018 15:30,822,0,0,0,61,0.67,2.61,32.5,0.43,96.28,0.146751861,23.39
6/30/2018 16:00,766,0,0,0,60,0.56,2.97,32.7,0.45,96.25,0.144834712,23.52
6/30/2018 16:30,697,0,0,0,79,0.72,2.62,32.1,0.45,96.23,0.14312448,23.7
6/30/2018 17:00,613,0,0,0,61,0.68,2.49,31.6,0.47,96.23,0.141408495,23.63
6/30/2018 17:30,532,0,0,0,63,0.48,1.64,31.3,0.51,96.23,0.140117723,23.67
6/30/2018 18:00,272,0,0,0,55,0.56,2.04,30.7,0.51,96.22,0.138391637,22.71
6/30/2018 18:30,63,0,0,0,53,0.37,1.37,29.7,0.55,96.24,0.137526423,21.72
6/30/2018 19:00,64,0,0,0,54,0.3,1.13,28.9,0.57,96.25,0.137093273,21.5
6/30/2018 19:30,35,0,0,0,35,0.41,1.96,28.2,0.59,96.19,0.136876563,21.2
6/30/2018 20:00,22,0,0,0,22,0.49,1.64,27.6,0.6,96.13,0.136442869,20.88
6/30/2018 20:30,10,0,0,0,2,0.31,0.9,26.6,0.64,96.15,0.135791648,20.49
6/30/2018 21:00,1,0,0,0,341,0.3,0.68,25.7,0.67,96.19,0.135574392,20.08
6/30/2018 21:30,0,0,0,0,31,0.3,0.98,25.1,0.69,96.2,0.135357046,19.75
6/30/2018 22:00,0,0,0,0,355,0.3,0.77,24.4,0.72,96.22,0.135357046,19.55
6/30/2018 22:30,0,0,0,0,341,0.32,0.72,24.1,0.73,96.24,0.135139609,19.39
6/30/2018 23:00,0,0,0,0,343,0.32,1.05,23.7,0.74,96.24,0.135357046,19.25
6/30/2018 23:30,0,0,0,0,1,0.33,0.99,23.7,0.74,96.21,0.135139609,19.17
7/1/2018 0:00,0,0,0,0,23,0.38,1.23,23.5,0.74,96.19,0.135357046,19.05
7/1/2018 0:30,0,0,0,0,9,0.3,1.02,23.2,0.74,96.21,0.135139609,18.91
7/1/2018 1:00,0,0,0,0,17,0.28,1.04,23.2,0.75,96.24,0.135357046,18.83
7/1/2018 1:30,0,0,0,0,43,0.15,0.49,22.7,0.77,96.26,0.135357046,18.73
7/1/2018 2:00,0,0,0,0,58,0.19,1.24,22.8,0.77,96.27,0.135139609,18.66
7/1/2018 2:30,0,0,0,0,147,0.22,0.52,22.8,0.77,96.28,0.135139609,18.6
7/1/2018 3:00,0,0,0,0,143,0.18,0.44,22.6,0.78,96.3,0.135357046,18.56
7/1/2018 3:30,0,0,0,0,144,0.2,0.45,22.6,0.78,96.32,0.135139609,18.52
7/1/2018 4:00,0,0,0,0,92,0.15,0.39,22.8,0.78,96.35,0.135139609,18.52
7/1/2018 4:30,0,0,0,0,44,0.12,0.3,22.5,0.8,96.37,0.135139609,18.53
7/1/2018 5:00,0,0,0,0,35,0.12,0.27,22.2,0.81,96.36,0.135357046,18.44
7/1/2018 5:30,0,0,0,0,19,0.15,0.27,21.8,0.83,96.38,0.135357046,18.32
7/1/2018 6:00,8,0,0,0,4,0.21,0.53,21.3,0.86,96.36,0.135139609,18.25
7/1/2018 6:30,28,0,0,0,63,0.21,0.65,21.1,0.87,96.37,0.135357046,18.37
7/1/2018 7:00,43,0,0,0,42,0.21,0.52,21.2,0.88,96.36,0.135357046,18.6
7/1/2018 7:30,54,0,0,0,63,0.25,0.61,21.7,0.89,96.37,0.134922082,18.82
7/1/2018 8:00,66,0,0,0,59,0.44,0.93,22.6,0.89,96.37,0.134922082,19.13
7/1/2018 8:30,78,0,0,0,58,0.46,1.01,23.7,0.86,96.4,0.135139609,19.49
7/1/2018 9:00,115,0,0,0,68,0.53,1.27,25.2,0.83,96.4,0.135139609,19.92
7/1/2018 9:30,236,0,0,0,77,0.51,1.18,26.4,0.81,96.39,0.135139609,20.37
7/1/2018 10:00,574,0,0,0,69,0.5,1.02,28.5,0.75,96.38,0.135139609,21.13
7/1/2018 10:30,641,0,0,0,72,0.56,1.04,30.5,0.67,96.38,0.134486754,21.77
7/1/2018 11:00,719,0,0,0,75,0.56,2.03,31.2,0.64,96.37,0.133615006,22.13
7/1/2018 11:30,790,0,0,0,100,0.58,1.34,31.5,0.6,96.37,0.132741802,22.51
7/1/2018 12:00,849,0,0,0,87,0.69,1.78,31.5,0.59,96.36,0.13186714,23
7/1/2018 12:30,877,0,0,0,86,0.64,1.97,32.2,0.57,96.35,0.130991017,23.57
7/1/2018 13:00,882,0,0,0,59,0.63,1.81,32.7,0.56,96.33,0.130113433,24.02
7/1/2018 13:30,900,0,0,0,66,0.73,1.79,32.9,0.54,96.31,0.129014396,24.46
7/1/2018 14:00,915,0,0,0,57,0.56,1.2,33.4,0.52,96.29,0.127692528,24.55
7/1/2018 14:30,896,0,0,0,70,0.67,1.83,33.6,0.51,96.26,0.126588449,24.72
7/1/2018 15:00,870,0,0,0,74,0.61,1.88,34,0.47,96.26,0.125482074,24.81
7/1/2018 15:30,826,0,0,0,77,0.64,2.33,34.1,0.45,96.23,0.123929284,24.77
7/1/2018 16:00,761,0,0,0,66,0.56,1.52,34.4,0.43,96.22,0.123039949,24.85
7/1/2018 16:30,691,0,0,0,71,0.56,1.33,34,0.44,96.21,0.122149137,24.95
7/1/2018 17:00,611,0,0,0,51,0.55,1.96,33.7,0.46,96.19,0.121256846,24.94
7/1/2018 17:30,522,0,0,0,40,0.57,1.82,33,0.49,96.18,0.120586658,25.08
7/1/2018 18:00,267,0,0,0,40,0.55,1.51,32.2,0.48,96.18,0.119467825,23.88
7/1/2018 18:30,63,0,0,0,53,0.5,1.6,31.1,0.53,96.16,0.118795414,22.8
7/1/2018 19:00,51,0,0,0,45,0.44,1.51,30.1,0.57,96.18,0.118571091,22.6
7/1/2018 19:30,37,0,0,0,25,0.46,1.68,29,0.59,96.18,0.118346676,22.3
7/1/2018 20:00,23,0,0,0,12,0.39,1.1,28.2,0.6,96.18,0.117897566,21.76
7/1/2018 20:30,13,0,0,0,356,0.32,0.84,27.2,0.64,96.18,0.117672872,21.39
7/1/2018 21:00,3,0,0,0,356,0.38,1.93,26.3,0.67,96.19,0.117448085,21.07
7/1/2018 21:30,0,0,0,0,359,0.37,1.16,25.9,0.69,96.22,0.117448085,20.81
7/1/2018 22:00,0,0,0,0,8,0.35,1.5,24.9,0.74,96.25,0.117448085,20.59
7/1/2018 22:30,0,0,0,0,23,0.49,1.67,24.8,0.76,96.26,0.117448085,20.46
7/1/2018 23:00,0,0,0,0,27,0.48,1.77,24.9,0.76,96.28,0.117448085,20.48
7/1/2018 23:30,0,0,0,0,23,0.38,1.14,24.3,0.77,96.3,0.117448085,20.38
7/2/2018 0:00,0,0,0,0,11,0.45,1.24,24.2,0.76,96.32,0.117223206,20.14
7/2/2018 0:30,0,0,0,0,7,0.4,1.14,23.8,0.74,96.33,0.117223206,19.88
7/2/2018 1:00,0,0,0,0,4,0.33,0.78,23.5,0.72,96.33,0.117223206,19.57
7/2/2018 1:30,0,0,0,0,28,0.35,1.26,23.5,0.71,96.33,0.117223206,19.35
7/2/2018 2:00,0,0,0,0,24,0.37,1.33,23.2,0.73,96.32,0.117223206,19.26
7/2/2018 2:30,0,0,0,0,38,0.39,1.73,23,0.73,96.31,0.117223206,19.23
7/2/2018 3:00,0,0,0,0,26,0.38,1.3,22.9,0.74,96.32,0.117223206,19.21
7/2/2018 3:30,0,0,0,0,11,0.32,1.02,22.5,0.76,96.31,0.117223206,19.07
7/2/2018 4:00,0,0,0,0,5,0.39,1.13,22.2,0.78,96.3,0.117223206,18.93
7/2/2018 4:30,0,0,0,0,10,0.29,0.99,21.5,0.81,96.29,0.117223206,18.76
7/2/2018 5:00,0,0,0,0,6,0.31,0.78,21.1,0.83,96.3,0.117223206,18.6
7/2/2018 5:30,0,0,0,0,7,0.38,1.01,21,0.83,96.31,0.117223206,18.55
7/2/2018 6:00,8,0,0,0,18,0.39,1.01,21.2,0.84,96.32,0.117448085,18.62
7/2/2018 6:30,22,0,0,0,28,0.41,1.23,21.5,0.85,96.33,0.117448085,18.78
7/2/2018 7:00,36,0,0,0,43,0.45,1.6,21.8,0.85,96.33,0.117672872,18.99
7/2/2018 7:30,47,0,0,0,43,0.5,1.65,22.4,0.84,96.33,0.117897566,19.32
7/2/2018 8:00,57,0,0,0,51,0.53,1.94,23.1,0.83,96.34,0.118122167,19.59
7/2/2018 8:30,68,0,0,0,45,0.48,1.56,24.3,0.8,96.36,0.118122167,20.03
7/2/2018 9:00,107,0,0,0,77,0.53,2.25,25.1,0.79,96.37,0.118346676,20.4
7/2/2018 9:30,252,0,0,0,83,0.59,1.96,26.1,0.77,96.36,0.118346676,20.74
7/2/2018 10:00,589,0,0,0,74,0.56,1.23,27.7,0.73,96.35,0.118346676,21.53
7/2/2018 10:30,668,0,0,0,65,0.69,2.38,29.5,0.66,96.34,0.118122167,22.22
7/2/2018 11:00,734,0,0,0,72,0.65,1.94,30.7,0.62,96.36,0.117448085,22.82
7/2/2018 11:30,787,0,0,0,59,0.61,1.81,31.8,0.57,96.36,0.116998233,23.28
7/2/2018 12:00,848,0,0,0,72,0.65,1.79,32.1,0.54,96.35,0.116097412,23.73
7/2/2018 12:30,900,0,0,0,66,0.74,2.11,32.5,0.51,96.33,0.115420819,24.07
7/2/2018 13:00,939,0,0,0,63,0.81,2.51,32.8,0.49,96.32,0.114743388,24.79
7/2/2018 13:30,922,0,0,0,49,0.81,2.15,33,0.45,96.31,0.114065117,24.84
7/2/2018 14:00,804,0,0,0,56,0.86,3.33,33.1,0.5,96.3,0.113386007,25.22
7/2/2018 14:30,626,0,0,0,56,0.77,2.54,32.4,0.52,96.29,0.112479219,24.99
7/2/2018 15:00,788,0,0,0,68,0.73,3.46,32.6,0.56,96.24,0.112025265,25.3
7/2/2018 15:30,588,0,0,0,67,0.78,2.25,32.2,0.58,96.24,0.111798147,25.43
7/2/2018 16:00,744,0,0,0,57,0.73,2.41,32.9,0.54,96.21,0.111116232,25.76
7/2/2018 16:30,660,0,0,0,52,0.8,3,32.8,0.55,96.21,0.11088874,25.9
7/2/2018 17:00,234,0,0,0,47,0.61,3.49,31.7,0.56,96.24,0.110205702,25.48
7/2/2018 17:30,22,0,19,14,83,0.46,3.19,26.2,0.67,96.29,0.108608664,23.33
7/2/2018 18:00,1,10.523,198,5,78,0.4,1.64,23.3,0.78,96.41,0.11088874,21.96
7/2/2018 18:30,1,2.566,121,1,37,0.35,1.08,20.9,0.87,96.51,0.139471118,20.9
7/2/2018 19:00,0,4.166,25,1,51,0.42,1.38,20.6,0.89,96.47,0.197940288,20.63
7/2/2018 19:30,0,1.464,9,7,58,0.48,1.24,20.5,0.91,96.46,0.221321753,20.59
7/2/2018 20:00,3,1.766,3,1,74,0.47,0.77,20.4,0.93,96.48,0.235855702,20.51
7/2/2018 20:30,0,2.634,9,13,67,0.55,2.46,20.6,0.93,96.55,0.238975796,20.47
7/2/2018 21:00,0,2.6,6,4,69,0.59,1.58,20.7,0.94,96.6,0.248692055,20.44
7/2/2018 21:30,0,0.545,0,0,72,0.59,1.18,20.8,0.94,96.6,0.241728243,20.43
7/2/2018 22:00,0,0.34,0,0,68,0.61,1.15,20.7,0.95,96.59,0.237072049,20.37
7/2/2018 22:30,0,0.068,0,0,57,0.71,1.32,20.7,0.96,96.59,0.23376169,20.3
7/2/2018 23:00,0,0,0,0,59,0.6,0.99,20.5,0.96,96.56,0.228477516,20.2
7/2/2018 23:30,0,0,0,0,61,0.63,1.81,20.2,0.96,96.57,0.22455752,19.92
7/3/2018 0:00,0,0,0,0,49,0.85,1.64,20.2,0.96,96.58,0.221862836,19.72
7/3/2018 0:30,0,0,0,0,61,0.65,1.12,20,0.96,96.56,0.2196942,19.63
7/3/2018 1:00,0,0.017,0,0,64,0.62,1.06,19.8,0.96,96.56,0.217878218,19.4
7/3/2018 1:30,0,0,0,0,63,0.62,0.94,19.6,0.96,96.56,0.216419662,19.21
7/3/2018 2:00,0,0,0,0,66,0.57,1.16,19.5,0.96,96.57,0.215322371,19.08
7/3/2018 2:30,0,0,0,0,56,0.66,1.33,19.5,0.96,96.59,0.214589234,19.05
7/3/2018 3:00,0,0,0,0,72,0.62,1.23,19.6,0.96,96.62,0.213670999,19.06
7/3/2018 3:30,0,0,0,0,71,0.65,1.09,19.6,0.96,96.64,0.212566451,19.01
7/3/2018 4:00,0,0,0,0,71,0.66,1.06,19.5,0.97,96.66,0.211458992,18.9
7/3/2018 4:30,0,0,0,0,71,0.67,0.96,19.4,0.97,96.66,0.210348614,18.8
7/3/2018 5:00,0,0,0,0,70,0.69,0.82,19.4,0.97,96.68,0.209606739,18.76
7/3/2018 5:30,0,0,0,0,67,0.74,0.92,19.3,0.97,96.73,0.209049479,18.71
7/3/2018 6:00,8,0,0,0,66,0.77,0.99,19.2,0.97,96.75,0.208677565,18.72
7/3/2018 6:30,29,0,0,0,69,0.8,0.96,19.4,0.97,96.77,0.208305325,18.75
7/3/2018 7:00,51,0,0,0,69,0.87,1.04,19.8,0.97,96.81,0.208305325,18.97
7/3/2018 7:30,77,0,0,0,75,0.97,1.17,20.5,0.98,96.83,0.208305325,19.34
7/3/2018 8:00,144,0.017,0,0,76,1.05,1.39,21.3,0.99,96.83,0.208491486,19.73
7/3/2018 8:30,254,0.017,0,0,75,1.12,1.66,22.3,1,96.85,0.209235313,20.33
7/3/2018 9:00,214,0.017,0,0,71,1.09,1.29,22.8,1,96.87,0.210348614,20.81
7/3/2018 9:30,279,0,0,0,71,1.11,1.49,22.7,1,96.89,0.211274132,21.01
7/3/2018 10:00,427,0,0,0,75,0.7,1.57,22.6,1,96.9,0.211274132,21.09
7/3/2018 10:30,445,0,0,0,72,0.31,0.59,23,0.98,96.94,0.210904168,21.26
7/3/2018 11:00,554,0,0,0,63,0.36,0.76,24,0.88,96.94,0.209977839,21.32
7/3/2018 11:30,709,0,0,0,66,0.42,0.83,25.5,0.81,96.94,0.208677565,21.54
7/3/2018 12:00,877,0,0,0,72,0.5,1.37,27,0.71,96.94,0.206439234,22
7/3/2018 12:30,995,0,0,0,69,0.5,1.61,28.2,0.64,96.95,0.20400109,22.41
7/3/2018 13:00,708,0,0,0,75,0.45,1.24,28.3,0.63,96.97,0.201359882,22.72
7/3/2018 13:30,899,0,0,0,83,0.5,1.26,29.1,0.6,96.96,0.19908313,22.94
7/3/2018 14:00,1055,0,0,0,70,0.48,1.41,30.2,0.54,96.94,0.196603199,23.41
7/3/2018 14:30,1020,0,0,0,80,0.54,1.64,30.5,0.54,96.93,0.193531694,23.76
7/3/2018 15:00,950,0,0,0,68,0.51,1.97,30.2,0.52,96.94,0.190244794,23.88
7/3/2018 15:30,816,0,0,0,68,0.32,0.96,30.6,0.47,96.95,0.186738103,23.67
7/3/2018 16:00,361,0,0,0,37,0.38,0.78,28.7,0.56,96.96,0.183991778,23.3
7/3/2018 16:30,709,0,0,0,36,0.33,1.06,29,0.54,96.94,0.181822299,23.51
7/3/2018 17:00,625,0,0,0,42,0.32,0.76,29.8,0.52,96.94,0.178648312,23.56
7/3/2018 17:30,591,0,0,0,43,0.37,1.19,30.2,0.54,96.93,0.176453511,23.66
7/3/2018 18:00,289,0,0,0,38,0.43,2.12,28.4,0.55,96.94,0.174449235,22.82
7/3/2018 18:30,50,0,0,0,16,0.34,0.9,26.4,0.57,96.93,0.173242543,21.62
7/3/2018 19:00,34,0,0,0,8,0.22,0.46,25,0.6,96.94,0.172638034,20.76
7/3/2018 19:30,27,0,0,0,6,0.23,0.41,23.9,0.64,96.94,0.172234597,20.25
7/3/2018 20:00,17,0,0,0,359,0.22,0.47,23.3,0.67,96.96,0.172234597,19.98
7/3/2018 20:30,10,0,0,0,336,0.21,0.4,22.6,0.71,96.98,0.171628794,19.74
7/3/2018 21:00,3,0,0,0,309,0.22,0.36,21.9,0.72,97.01,0.171426687,19.42
7/3/2018 21:30,0,0,0,0,297,0.23,0.36,21.3,0.73,97.04,0.171224493,19.06
7/3/2018 22:00,0,0,0,0,309,0.17,0.33,20.9,0.77,97.06,0.171224493,18.81
7/3/2018 22:30,0,0,0,0,319,0.18,0.38,19.9,0.81,97.06,0.171224493,18.66
7/3/2018 23:00,0,0,0,0,321,0.23,0.39,19.1,0.83,97.04,0.171022214,18.38
7/3/2018 23:30,0,0,0,0,316,0.22,0.41,18.8,0.84,97.04,0.171224493,18.15
7/4/2018 0:00,0,0,0,0,318,0.27,0.4,18.6,0.84,97.04,0.17021223,17.96
7/4/2018 0:30,0,0,0,0,312,0.37,0.56,18.3,0.84,97.03,0.170009517,17.74
7/4/2018 1:00,0,0,0,0,311,0.32,0.47,18.1,0.79,97.04,0.169806718,17.51
7/4/2018 1:30,0,0,0,0,309,0.33,0.47,18.1,0.72,97.03,0.169806718,17.06
7/4/2018 2:00,0,0,0,0,306,0.31,0.46,17.8,0.72,97.03,0.169603833,16.74
7/4/2018 2:30,0,0,0,0,306,0.34,0.56,17.8,0.77,97.05,0.169806718,16.71
7/4/2018 3:00,0,0,0,0,310,0.34,0.58,17.7,0.83,97.07,0.169806718,16.9
7/4/2018 3:30,0,0,0,0,320,0.27,0.42,17.6,0.85,97.06,0.169806718,17.01
7/4/2018 4:00,0,0,0,0,320,0.27,0.39,17.4,0.88,97.06,0.169806718,17.02
7/4/2018 4:30,0,0,0,0,327,0.25,0.55,17.2,0.89,97.07,0.169806718,16.98
7/4/2018 5:00,0,0,0,0,0,0.18,0.36,16.9,0.91,97.08,0.169806718,16.9
7/4/2018 5:30,0,0,0,0,351,0.22,0.47,16.6,0.92,97.09,0.169806718,16.75
7/4/2018 6:00,6,0,0,0,339,0.26,0.39,16.3,0.93,97.11,0.169806718,16.7
7/4/2018 6:30,16,0,0,0,348,0.23,0.4,16.7,0.92,97.14,0.169806718,16.74
7/4/2018 7:00,24,0,0,0,19,0.27,0.46,17.2,0.92,97.17,0.169806718,16.96
7/4/2018 7:30,33,0,0,0,39,0.38,0.63,18,0.92,97.2,0.169806718,17.28
7/4/2018 8:00,40,0,0,0,76,0.41,0.69,18.9,0.91,97.18,0.170009517,17.58
7/4/2018 8:30,50,0,0,0,77,0.46,0.79,19.8,0.9,97.19,0.169806718,17.88
7/4/2018 9:00,87,0,0,0,71,0.52,1.14,21,0.87,97.22,0.170009517,18.18
7/4/2018 9:30,260,0,0,0,65,0.48,1.08,22,0.86,97.2,0.17021223,18.8
7/4/2018 10:00,602,0,0,0,59,0.43,1.11,24.5,0.82,97.18,0.169806718,19.72
7/4/2018 10:30,679,0,0,0,61,0.47,1.02,26.7,0.74,97.19,0.168791424,20.58
7/4/2018 11:00,756,0,0,0,74,0.53,1.14,27.9,0.71,97.18,0.166958429,21.25
7/4/2018 11:30,810,0,0,0,67,0.61,1.9,29,0.69,97.19,0.164913506,21.88
7/4/2018 12:00,866,0,0,0,75,0.57,2.19,29.7,0.67,97.18,0.162859861,22.52
7/4/2018 12:30,909,0,0,0,75,0.58,1.15,30.4,0.65,97.17,0.160797468,22.97
7/4/2018 13:00,933,0,0,0,73,0.65,2.14,30.8,0.64,97.15,0.158933814,23.46
7/4/2018 13:30,939,0,0,0,74,0.67,1.68,30.9,0.63,97.12,0.15685473,24.02
7/4/2018 14:00,939,0,0,0,76,0.64,1.76,31.2,0.6,97.1,0.153929184,24.21
7/4/2018 14:30,925,0,0,0,69,0.62,1.61,31.2,0.52,97.07,0.151618364,24.18
7/4/2018 15:00,888,0,0,0,76,0.58,1.57,31.3,0.53,97.05,0.149508288,24.24
7/4/2018 15:30,838,0,0,0,96,0.51,1.47,31.5,0.55,97.05,0.1476016,24.34
7/4/2018 16:00,776,0,0,0,84,0.54,1.04,31.6,0.56,97.05,0.14590069,24.38
7/4/2018 16:30,706,0,0,0,64,0.58,1.51,31.8,0.54,97.03,0.144194048,24.52
7/4/2018 17:00,621,0,0,0,84,0.46,1.01,31.7,0.57,97.01,0.142910297,24.41
7/4/2018 17:30,501,0,0,0,55,0.39,1.04,31.4,0.55,97.01,0.141623308,24.2
7/4/2018 18:00,170,0,0,0,45,0.9,4.2,28,0.63,97.07,0.140333077,23.43
7/4/2018 18:30,56,0,0,0,4,0.67,3.57,26.6,0.64,97.06,0.139255403,22.34
7/4/2018 19:00,46,0,0,0,64,0.31,1.2,25.8,0.68,97.06,0.139255403,21.89
7/4/2018 19:30,40,0,0,0,43,0.37,1.31,25,0.72,97.1,0.139039597,21.59
7/4/2018 20:00,29,0,0,0,50,0.33,2.37,24.3,0.75,97.13,0.139039597,21.44
7/4/2018 20:30,14,0,0,0,21,0.33,1.33,23.4,0.76,97.13,0.138823701,21.06
7/4/2018 21:00,2,0,0,0,42,0.31,1.42,22.8,0.78,97.12,0.138607714,20.66
7/4/2018 21:30,0,0,0,0,29,0.22,0.69,22,0.81,97.15,0.138391637,20.22
7/4/2018 22:00,0,0,0,0,36,0.29,0.93,21.3,0.84,97.15,0.138175469,19.9
7/4/2018 22:30,0,0,0,0,48,0.34,0.81,21,0.87,97.16,0.138607714,19.68
7/4/2018 23:00,0,0,0,0,45,0.34,0.84,20.7,0.89,97.14,0.138823701,19.55
7/4/2018 23:30,0,0,0,0,48,0.35,0.75,20.6,0.9,97.14,0.138823701,19.44
7/5/2018 0:00,0,0,0,0,46,0.36,0.77,20.5,0.92,97.14,0.138823701,19.36
7/5/2018 0:30,0,0,0,0,50,0.41,0.7,20.5,0.93,97.15,0.139255403,19.28
7/5/2018 1:00,0,0,0,0,61,0.45,0.76,20.3,0.94,97.14,0.139471118,19.19
7/5/2018 1:30,0,0,0,0,59,0.51,0.97,20.2,0.94,97.15,0.139039597,19.11
7/5/2018 2:00,0,0,0,0,60,0.56,1.01,20.2,0.94,97.15,0.139039597,19.04
7/5/2018 2:30,0,0,0,0,63,0.58,1.01,20,0.95,97.13,0.139039597,18.97
7/5/2018 3:00,0,0,0,0,62,0.63,1.14,20,0.95,97.11,0.139039597,18.88
7/5/2018 3:30,0,0,0,0,64,0.64,0.97,19.8,0.96,97.1,0.139039597,18.79
7/5/2018 4:00,0,0,0,0,68,0.62,1.15,19.7,0.96,97.07,0.139039597,18.75
7/5/2018 4:30,0,0,0,0,73,0.58,0.87,19.7,0.95,97.07,0.139255403,18.69
7/5/2018 5:00,0,0,0,0,67,0.66,1.19,19.6,0.96,97.08,0.139255403,18.64
7/5/2018 5:30,0,0,0,0,65,0.69,1.05,19.3,0.96,97.07,0.139255403,18.55
7/5/2018 6:00,6,0,0,0,68,0.74,1.37,19.3,0.96,97.07,0.139471118,18.5
7/5/2018 6:30,17,0,0,0,68,0.69,0.98,19.3,0.97,97.07,0.139255403,18.61
7/5/2018 7:00,33,0,0,0,67,0.79,1.01,19.5,0.96,97.09,0.139255403,18.71
7/5/2018 7:30,50,0,0,0,67,0.92,1.45,20.1,0.96,97.09,0.139255403,18.98
7/5/2018 8:00,75,0,0,0,67,1.05,2.22,21.2,0.94,97.09,0.139039597,19.4
7/5/2018 8:30,70,0,0,0,68,1.2,2.71,22.2,0.94,97.09,0.139471118,19.88
7/5/2018 9:00,104,0,0,0,65,1.19,2.95,23.3,0.92,97.08,0.139255403,20.24
7/5/2018 9:30,264,0,0,0,65,1.01,2.51,24.3,0.94,97.06,0.139255403,20.79
